Regional ID,Field ID,Common Name,Date of Occurance,Date of Examination,State,County,City,Location Details,Latitude,Longitude,Type of Occurance,Initial Condition,Examiner,Initial Disposition,Sex,Age,Length,Length Units,Weight,Weight Units,Stranding Remarks,Material Disposition,Final Disposition Remarks,,
8504007,LACMNH-JEH-324,KILLER WHALE,4/21/85,4/21/85,CA,ORANGE,HUNTINGTON BEACH,BOLSA CHICA STATE BEACH,334200,1180330,UNKNOWN,MODERATE DECOMPOSITION,"JOHN HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",SPECIMEN TO SCIENTIFIC COLLECTION,F,UNKNOWN,260,CM,,,,PHOTOS TAKEN; WHOLE CARCASS TO LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY; SKULL BONE TO NMFS/SWFSC FOR ECOTYPE GENETIC ANALYSIS,LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,,
8505007,SBMNH-85-17,GRAY WHALE,5/5/85,,CA,SANTA BARBARA,VANDENBERG AIR FORCE BASE,"POINT PEDERNALES, VANDENBERG AIRFORCE BASE",343615,1203830,UNKNOWN,FRESH DEAD,"CHARLES PERGLER, VANDENBERG AIR FORCE BASE",LEFT AT SITE,U,UNKNOWN,276,IN,,,MANDIBLE PREVIOUSLY REMOVED BY UNKNOWN AGENT,,LEFT AT SITE,,
8505064,,GRAY WHALE,5/12/85,5/12/85,CA,SAN MATEO,,150 YARDS OFFSHORE PIGEON POINT,371100,1222230,GILLNET-RELATED,FRESH DEAD,"G COMBES, CALIFORNIA DEPARTMENT OF FISH & GAME, MENLO PARK",LEFT AT SITE,U,UNKNOWN,300,IN,,,TAIL APPEARS TO BE ENTANGLED IN SOME KIND OF LINE; APPEARS TEATHERED TO THE OCEAN BOTTOM WITH LINE,,LEFT AT SITE,,
8507001,LACMNH-JEH-325,GRAY WHALE,7/15/85,7/18/85,CA,ORANGE,SUNSET BEACH,BETWEEN 11TH & 12TH STREETS,334248,1180400,GILLNET-RELATED,ADVANCED DECOMPOSITION,"JOHN HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",SPECIMEN TO SCIENTIFIC COLLECTION,F,YEARLING,844,CM,,,"ANIMAL ORIGINALLY SIGHTED ON 07/14/85; WRAPPED IN GILLNET & FLOATING DEAD OFF WHITE'S POINT, PALOS VERDES PENINSULA; NO GILLNET UPON STRANDING; WHALE HAD 1/16-1/8 INCH ""FUR"" LIKE GROWTH ON FLUKES & POSTERIOR DORSAL SURFACE; SHERIDAN STONE SAID GRAY WHALE FLOATING DEAD ON 7/14 WATCHED FOR WHALE COME ASHORE FOR 1-2 DAYS ; GILL NET CUTS ON MANY PARTS OF EPIDERMIS.WE BELIEVE THAT THIS WHALE DROWN WRAPPING UP 2-3 DAYS BEFORE; ADDITIONAL IDENTIFIER; DK-85-15",PHOTOS TAKEN; SKIN SAMPLE TO ORANGE COAST COLLEGE; BARNACLES TO CABRILLO MARINE MUSEUM,ORANGE COAST COLLEGE,,
8509006,NMFS/SWFC-HJB-023,GRAY WHALE,9/26/85,9/27/85,CA,SAN DIEGO,CHULA VISTA,SOUTH SAN DIEGO BAY,323740,1170630,UNKNOWN,FRESH DEAD,"HANNAH BERNARD, NMFS/SWFC, LA JOLLA",TOWED OUT TO SEA,M,YEARLING,920,CM,,,APPROXIMATELY 1-2 YEARS OLD; ON ROCKS AT THE CHULA VISTA BOAT LAUNCH; US COAST GUARD TOWED TO SEA,,TOWED OUT TO SEA,,
8601001,PORE-501,GRAY WHALE,1/26/86,1/26/86,CA,SANTA BARBARA,VANDENBERG AIR FORCE BASE,"NORTH OF SAN ANTONIO LAGUNA, VANDENBERG AIR FORCE BASE",344756,1203722,UNKNOWN,FRESH DEAD,"DON NEUBACHER, NATIONAL PARK SERVICE, POINT REYES NATIONAL SEASHORE, POINT REYES",SPECIMEN TO SCIENTIFIC COLLECTION,F,CALF,481,CM,,,CAUSE OF STRANDING UNKNOWN; ACCESSION #327,PHOTOS TAKEN; SKELETON TO MUSEUM COLLECTION POINT REYES NATIONAL SEASHORE; TRANSFERRED TO EDUCATION COLLECTION POINT REYES NATIONAL SEASHORE ON 1/1/1987,EDUCATION CENTER POINT REYES NATIONAL SEASHORE,,
8602078,PRBO-MH-86-1,GRAY WHALE,2/17/86,2/17/86,CA,SAN LUIS OBISPO,MORRO BAY,MORRO BAY SAND SPIT,3521,12051,UNKNOWN,MODERATE DECOMPOSITION,"MARLIN HARMS, POINT REYES BIRD OBSERVATORY, MORRO BAY",LEFT AT SITE,U,CALF,177,IN,,,LOCAL FISH & GAME OFFICE SAID THE WHALE WAS ORIGINALLY FOUND FLOATING DEAD IN MORRO BAY; RECENTLY TOWED BACK OUT TO SEA,,LEFT AT SITE,,
8603007,,GRAY WHALE,3/22/86,3/22/86,CA,MONTEREY,MONTEREY,"DEL MONTE BEACH, IN FRONT OF SURFWAY APARTMENTS",363610,1215230,UNKNOWN,FRESH DEAD,MOSS LANDING MARINE LABORATORIES & MONTEREY BAY AQUARIUM PERSONNEL,SPECIMEN TO SCIENTIFIC COLLECTION,M,CALF,758,CM,,,CARCASS BURIED ON 03/22/89,RIB; BALEEN; RIGHT EYE; SKIN SAMPLES WITH BARNACLES & WHALE LICE TO  MONTEREY BAY AQUARIUM/HOPKINS MARINE LABORATORY (DOC-4109-SWR),MONTEREY BAY AQUARIUM,,
8604006,SBMNH-86-16,GRAY WHALE,4/15/86,4/15/86,CA,SANTA BARBARA,GAVIOTA,GAVIOTA STATE APRK,3428,12012,GILLNET-RELATED,FRESH DEAD,"CHARLES WOODHOUSE, SANTA BARBARA MUSEUM OF NATURAL HISTORY, SANTA BARBARA",LEFT AT SITE,F,CALF,824,CM,,,FRESH CUTS ON LEFT FRONT FLIPPER & LEADING EDGES OF BOTH SIDES OF FLUKES; POSSIBLE NET/ROPE MORTALITY,,LEFT AT SITE,,
8604007,LML-86-04,GRAY WHALE,4/23/86,4/24/86,CA,SANTA CRUZ,WATSONVILLE,1 - 1 1/2 MILES PAST MANRESA STATE BEACH KIOSK,3656,12151,UNKNOWN,FRESH DEAD,"BARBARA CURRY, SUE KRUSE, LONG MARINE LABORATORY,  UC SANTA CRUZ",SPECIMEN TO SCIENTIFIC COLLECTION,M,CALF,710,CM,,,CARCASS BURIED AT STRANDING SITE ON 04/25/86; MISSING TONGUE,"LEFT EYE TO DR. DEB DUFFIELD, PORTLAND STATE UNIVERSITY; ECTOPARASITES TO DR. MIKE MOSER",PORTLAND STATE UNIVERSITY,,
8605064,HSU-VM-1147,SPERM WHALE,5/3/86,5/6/86,CA,HUMBOLDT,TRINIDAD,"PATRICK'S POINT STATE PARK, 4 1/2 MILES NORTH OF TRINIDAD",4108,12410,UNKNOWN,FRESH DEAD,"WILLIAM STANLEY, HUMBOLDT STATE UNIVERSITY VERTEBRATE MUSEUM, ARCATA",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,1205,CM,,,CARCASS VANDALIZED; 13 TEETH MISSING FROM LOWER JAW; LOWER JAW BROKEN JUST PROXIMAL SIDE OF SYMPHYSIS,PHOTOS TAKEN; LOWER JAW; PENIS; STOMACH; SPERMACETI & TISSUE SAMPLES TO HUMBOLDT STATE UNIVERSITY VERTEBRATE MUSEUM; 1 TOOTH TRANSFERRED TO HARRINGTON ARTHRITIS RESEARCH CENTER ON 8/22/1994,HUMBOLDT STATE UNIVERSITY VERTEBRATE MUSEUM,,
8605003,NMFS/SWFC-HJB-033,FIN WHALE,5/29/86,5/30/86,CA,SAN DIEGO,ENCINITAS,BEACON'S BEACH,3304,11718,UNKNOWN,ADVANCED DECOMPOSITION,"HANNAH BERNARD, PETER BOVENG, NMFS/SWFC, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,U,SUBADULT,1450,CM,,,CARCASS TOWED OUT TO SEA BY COAST GUARD PERSONNEL; NMFS/SWFC RETAINS BONES UNTIL PREPPED FOR MUSEUMS OR AQUARIUMS,PHOTOS TAKEN; MANDIBLE; 4 VERTEBRAE & VERTEBRAL EPIPHYSES; 4 RIBS; SCAPULA; FLIPPER & DORSAL FIN TO NMFS/SWFC; 1 VERTEBRA TRANSFERRED TO CARLSBAD STATE BEACH INTEREPRATIVE CENTER (DOC-4115-F/SWR),NFMS/SWFC,,
8607002,NMFS/SWFC-HJB-035,GRAY WHALE,7/5/86,7/7/86,CA,SAN DIEGO,CARLSBAD,"CARLSBAD STATE BEACH, NEAR POINSETTIA STREET",3306,11719,UNKNOWN,ADVANCED DECOMPOSITION,"HANNAH BERNARD, JIM GILPATRICK, NMFS/SWFC, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,M,UNKNOWN,,,,,CARCASS TOWED OUT TO SEA BY COASTGUARD PERSONNEL,PHOTOS TAKEN; BRAIN CASE & CAUDAL VERTEBRAE TO NMFS/SWFC,NMFS/SWFC,,
8607004,MLML-86-01,BLUE WHALE,7/23/86,7/23/86,CA,MONTEREY,BIG SUR,1 1/2 MILES NORTH OF ANDREW MOLERA STATE BEACH,36,121,UNKNOWN,FRESH DEAD,"LAURA MADJEDI, CRAIG HAWKINSON, MOSS LANDING MARINE LABORATORIES, MOSS LANDING",SPECIMEN TO SCIENTIFIC COLLECTION,M,SUBADULT,2090,CM,,,ANIMAL STRANDED NEAR MOUTH OF BIG SUR RIVER,"BALEEN & STOMACH TO MLML; BALEEN & SKELETAL PARTS TO CDPR, CENTRAL COAST REGION; BALEEN TO MONTEREY BAY AQUARIUM (DOC-4128-F/SWR); BALEEN PIECE TO TORREY PINES STATE RESERVE (DOC-4677-F/SWR); 3 BALEEN PIECES TO CAS",MOSS LANDING MARINE LABORATORIES,,
8609001,LACMNH-JEH-342,BLUE WHALE,9/1/86,9/12/86,CA,LOS ANGELES,SAN PEDRO,LOS ANGELES HARBOR,3345,11816,BOAT COLLISION,FRESH DEAD,"DELAINE WINKLER, PORT OF LOS ANGELES ENVIRONMENTAL MANAGEMENT DIVISION, SAN PEDRO",SPECIMEN TO SCIENTIFIC COLLECTION,F,ADULT,2250,CM,273000,LB,"WHALE HIT BY CONTAINERSHIP IN SANTA BARBARA CHANNEL;  CARCASS TOWED OUT TO SEA, WEIGHTED DOWN, & SUNK 12 MILES OFFSHORE",SKULL & BALEEN TO LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY; SECTION OF BALEEN TRANSFERRED TO CATALINA ISLAND MARINE INSTITUTE 1/22/1990; 10 BALEEN PIECES TRANSFERRED TO DOLPHIN QUEST IN MARCH 1993,LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,,
8609009,OCC-DK-86-13,UNIDENTIFIED BALAENOPTERID,9/20/86,9/20/86,CA,ORANGE,HUNTINGTON BEACH,"BOLSA CHICA STATE BEACH, IN FRONT OF LIFEGUARD HEADQUARTERS",334206,1180313,UNKNOWN,MODERATE DECOMPOSITION,"DON JOHNSTON, ORANGE COAST COLLEGE, COSTA MESA",SPECIMEN TO SCIENTIFIC COLLECTION,M,CALF,556.26,CM,850,LB,POSSIBLE FETUS; NUMEROUS SHARK BITES ALONG ROSTRUM & BELLY; NO SKIN LEFT ON ENTIRE CARCASS; ANIMAL DEAD FOR SEVERAL DAYS,PHOTOS TAKEN; COMPLETE HEAD TO LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,,
8610033,PMNAS-053,GRAY WHALE,10/24/86,10/24/86,CA,CHANNEL ISLANDS,SAN NICOLAS ISLAND,"BOMBER COVE, NORTHWEST TIP OF ISLAND",331404,1193403,UNKNOWN,ADVANCED DECOMPOSITION,"MATTHEW KLOPE, PACIFIC MISSILE TEST CENTER, NAVAL AIR STATION, POINT MUGU",SPECIMEN TO SCIENTIFIC COLLECTION,U,YEARLING,220,IN,,,ANIMAL DISCOVERED IN ADVANCED STAGE OF DECOMPOSITION; ANIMAL FLATTENED WITH RIBS & VERTEBRAE SHOWING; LEATHERY SKIN CUT OPEN & ALL BONES REMOVED IN ORDER; BONES TO BE COVERED WITH BURLAP & LEFT OUTSIDE UNTIL CLEAN NATURALLY,SKELETON TO SAN NICOLAS ISLAND FIELD RESEARCH STATION,SAN NICOLAS ISLAND RESEARCH STATION,,
8611001,OCC-DK-86-15,UNIDENTIFIED WHALE,11/5/86,11/6/86,CA,ORANGE,NEWPORT BEACH,OFF OF 28TH STREET,333630,1175544,UNKNOWN,ADVANCED DECOMPOSITION,"DAN JOHNSTON, ORANGE COAST COLLEGE, COSTA MESA",SPECIMEN TO SCIENTIFIC COLLECTION,U,UNKNOWN,288,IN,,,POSSIBLE BALAENOPTERID; CARCASS BURIED BY CITY PERSONNEL BEFORE SPECIES COULD BE IDENTIFIED; ANIMAL IN ADVANCED STATE OF DECOMPOSITION,PARTIAL RIB BONE TO ORANGE COAST COLLEGE CARCASS BURIED BY CITY PERSONNEL BEFORE SPECIES COULD BE IDENTIFIED,ORANGE COAST COLLEGE,,
8612011,,GRAY WHALE,12/30/86,12/30/86,CA,ORANGE,SOUTH LAGUNA,NEAR ALISO BEACH COUNTY PARK,,,UNKNOWN,FRESH DEAD,"R WARE, ORANGE COUNTY WHALE RESCUE UNIT",LEFT AT SITE,U,UNKNOWN,,,,,POSSIBLY SAME WHALE AS SIGHTED ALIVE AND ENTANGLED IN FISHING GEAR 12/28/86 ENTANGLEMENT # 8612001; CAUSE OF DEATH UNKNOWN,,LEFT AT SITE,,
8701001,CMMC-C-36,GRAY WHALE,1/5/87,1/5/87,CA,SAN MATEO,,POMPONIO STATE BEACH,,,ILLNESS/INJURY-RELATED,ALIVE,"LAURIE GAGE, CALIFORNIA MARINE MAMMAL CENTER, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,M,CALF,160,IN,,,STRANDED ALIVE; 30 FEET FROM WATER; ADMINISTERED NUTRITIONAL SUPPLEMENTS VIA I.V. FLUIDS; STERIODS AND ANTIBIOTICS; CALIFORNIA MARINE MAMMAL CENTER OBTAINED BLOOD SAMPLES WHILE ALIVE; NEWBORN,BLOOD SAMPLES TO CALIFORNIA MARINE MAMMAL CENTER; UNKNOWN TISSUES SAMPLES TO CALIFORNIA ACADEMY OF SCIENCES,CALIFORNIA ACADEMY OF SCIENCES,,
8701006,,GRAY WHALE,1/21/87,1/21/87,CA,SAN LUIS OBISPO,OCEANO,1/2 MILE SOUTH OF ARROYO GRANDE CREEK,,,BOAT COLLISION,FRESH DEAD,"RANGER YAMAICHI, CALIFORNIA DEPARTMENT OF PARKS & RECREATION, PISMO DUNES STATE VEHICULAR RECREATION AREA, OCEANO",LEFT AT SITE,F,CALF,20,FT,,,WHOLE; APPEARED TO HAVE BEEN HIT BY A BOAT PROPELLER,,LEFT AT SITE,,
8701002,LACMNH-JEH-344,GRAY WHALE,1/21/87,1/22/87,CA,LOS ANGELES,PALOS VERDES ESTATES,,334500,1182500,UNKNOWN,FRESH DEAD,"JOHN HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",SPECIMEN TO SCIENTIFIC COLLECTION,M,YEARLING,760,CM,,,,PHOTOS TAKEN; BALEEN AND CYAMIDS TO LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY; BALEEN TRANSFERRED TO GULF OF FARALLONES NATIONAL MARINE SANCTUARY (DOC-4147-F/SWR),LEFT AT SITE,,
8701003,SBMNH-87-01,GRAY WHALE,1/26/87,1/28/87,CA,SANTA BARBARA,,"SURF WEST OF BEAR CREEK AND COAST ROAD INTERSECTION, VANDENBERG AIR FORCE BASE",,,UNKNOWN,FRESH DEAD,"MICHAEL MCELLIGOTT, VANDENBERG AIR FORCE BASE",LEFT AT SITE,M,CALF,184,IN,,,NEWBORN; UPPER EPIDERMIS GONE; ROSTRUM GONE; LOWER EPIDERMIS INTACT,,LEFT AT SITE,,
8701004,LACMNH-JEH-346,GRAY WHALE,1/31/87,1/31/87,CA,LOS ANGELES,PALOS VERDES ESTATES,,334700,1182500,GILLNET-RELATED,MODERATE DECOMPOSITION,"JOHN HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",LEFT AT SITE,F,YEARLING,800,CM,,,"NO PARTS COLLECTED; CARCASS SIGHTED ON 01/29/87 OFFSHORE BETWEEN BLUFF COVE & LUNADA BAY; Netting removed by CDFG prior to LACNHM exam; Netting and floats around caudal peduncle; Dave Janiger and John Hanning examined and took measurements, field notes and photographs.",,LEFT AT SITE,,
8702003,LACMNH-JEH-348,GRAY WHALE,2/6/87,2/8/87,CA,LOS ANGELES,SAN PEDRO,END OF WEYMOTH ROAD,324200,1181800,GILLNET-RELATED,MODERATE DECOMPOSITION,"JOHN HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",SPECIMEN TO SCIENTIFIC COLLECTION,F,YEARLING,745,CM,,,"NETMARKS AROUND FLIPPERS AND THORACIC REGION,NO NET ON ANIMAL; SUSPECT ENTANGLEMENT, BUT NOT GEAR FOUND ON CARCASS",PHOTOS TAKEN; BALEEN SAMPLE TO LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY; BALEEN  SAMPLE TRANSFERRED TO CABRILLO MARINE MUSEUM ON 03/27/87,CABRILLO MARINE MUSEUM,,
8702034,SBMNH-87-02,GRAY WHALE,2/14/87,2/14/87,CA,VENTURA,,50 METERS FROM SOUTHEAST SIDE OF VENTURA RIVER MOUTH,,,BOAT COLLISION,MODERATE DECOMPOSITION,"CHARLES WOODHOUSE, SANTA BARBARA MUSEUM OF NATURAL HISTORY, SANTA BARBARA",SPECIMEN TO SCIENTIFIC COLLECTION,M,CALF,172,IN,,,4-5 PROPELLER LACERATIONS THROUGH VERTEBRAE DORSALLY AT BASE OF TAIL; SKIN SLUFFING,SKULL TO SANTA BARBARA MUSEUM OF NATURAL HISTORY,SANTA BARBARA MUSEUM OF NATURAL HISTORY,,
8702004,LACMNH-JEH-350,GRAY WHALE,2/22/87,2/22/87,CA,ORANGE,HUNTINGTON BEACH,"BOLSA CHICA STATE BEACH, 200 MILES NORTH OF MAIN ENTRANCE",,,UNKNOWN,ADVANCED DECOMPOSITION,"JOHN HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",LEFT AT SITE,F,YEARLING,760,CM,,,,,LEFT AT SITE,,
8703011,SBMNH-87-03,GRAY WHALE,3/6/87,3/7/87,CA,SANTA BARBARA,GOLETA,1/2 MILE WEST OF COAL OIL POINT,,,UNKNOWN,FRESH DEAD,"CHARLES WOODHOUSE, SANTA BARBARA MUSEUM OF NATURAL HISTORY, SANTA BARBARA",LEFT AT SITE,M,YEARLING,793,CM,,,,,LEFT AT SITE,,
8703012,LML-87-1,GRAY WHALE,3/24/87,3/25/87,CA,MONTEREY,MOSS LANDING,50 METERS NORTH OF MOSS LANDING JETTY,,,UNKNOWN,MODERATE DECOMPOSITION,"BARBARA CURRY, LONG MARINE LABORATORY, UC SANTA CRUZ",SPECIMEN TO SCIENTIFIC COLLECTION,F,CALF,823,CM,,,RAKE MARKS ON FLUKES; ANIMAL WASHED OUT TO SEA & RESTRANDED AT MANRESA STATE BEACH ON 3/25/87RIGHT HUMERUS & BALEEN SAMPLE TO LONG MARINE LAB,PHOTOS TAKEN; RIGHT HUMERUS & RIGHT SIDE OF BALEEN SAMPLE TO LONG MARINE LABORATORY,"LONG MARINE LABORATORY, UC SANTA CRUZ",,
8704002,,GRAY WHALE,4/1/87,4/5/87,CA,MONTEREY,CARMEL-BY-THE-SEA,"POINT LOBOS STATE RESERVE, 100 FEET NORTH OF HIDDEN BEACH",,,UNKNOWN,ADVANCED DECOMPOSITION,"ROBERT LEA, CALIFORNIA DEPARTMENT OF FISH AND GAME",LEFT AT SITE,U,UNKNOWN,26,FT,,,,PHOTOS TAKEN,LEFT AT SITE,,
8704005,LML-87-3,GRAY WHALE,4/1/87,,CA,SANTA CRUZ,WATSONVILLE,"SEASCAPE BEACH, BOTTOM OF STAIRWAY OFF VIA PALO ALTO DRIVE",,,UNKNOWN,FRESH DEAD,"BARBARA CURRY, LONG MARINE LABORATORY, UC SANTA CRUZ",LEFT AT SITE,U,UNKNOWN,,,,,,PHOTOS TAKEN,LEFT AT SITE,,
8704006,LACMNH-TDL-106,GRAY WHALE,4/3/87,4/3/87,CA,LOS ANGELES,PACIFIC PALISADES,BEL AIRE BAY CLUB BEACH,,,UNKNOWN,ADVANCED DECOMPOSITION,"TOM LEWIS, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",SPECIMEN TO SCIENTIFIC COLLECTION,F,UNKNOWN,1100,CM,,,,PHOTOS TAKEN; SKULL & CERVICAL VERTEBRAE TO LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,,
8704007,NMFS/SWFC-HJB-045,GRAY WHALE,4/17/87,4/17/87,CA,SAN DIEGO,CARLSBAD,"TIERRA MAR REEF, SHORE DRIVE AND TIERRA DEL ORO",330800,1172000,GILLNET-RELATED,FRESH DEAD,"HANNAH BERNARD, JIM GILPATRICK, ROBERT PITMAN, NMFS/SWFC, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,M,YEARLING,845,CM,,,CARCASS WITH GILLNET; CARCASS BURIED,BALEEN & BLUBBER SAMPLES TO NMFS/SWFC,NMFS/SWFC,,
8704008,LACMNH-JEH-357,GRAY WHALE,4/20/87,4/20/87,CA,ORANGE,SEAL BEACH,NAVAL WEAPONS STATION,,,BOAT COLLISION,MODERATE DECOMPOSITION,"JOHN HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",SPECIMEN TO SCIENTIFIC COLLECTION,F,SUBADULT,,,,,18 PROPELLER SLASHES ANTERIOR TO GENITAL SLIT DOWN TO CAUDAL PEDUNCLE,PHOTOS TAKEN; ECTOPARASITES TO LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,,
8704074,OCC-DK-87-20,GRAY WHALE,4/23/87,4/23/87,CA,ORANGE,LAGUNA BEACH,"CRYSTAL COVE STATE BEACH, 1/4 MI SOUTH OF COTTAGES, FOUND ON BERM ABOVE ROCKS",333347,1174934,UNKNOWN,MODERATE DECOMPOSITION,"DON JOHNSTON, ORANGE COAST COLLEGE, COSTA MESA",BURIED,M,CALF,17,FT,,,APPROXIMATELY 2 MONTHS OLD; CARCASS IN BAD CONDITION; DEAD AT LEAST 5 DAYS; NO SKIN; MUSCLE SHOWING THROUGH BLUBBER; RIGHT PECTORAL FIN GONE; BONE PROTRUDING,,BURIED,,
8705005,BAH-RLD-187,GRAY WHALE,5/2/87,5/2/87,CA,MARIN,FORT BAKER,,,,BOAT COLLISION,MODERATE DECOMPOSITION,"RAYMOND DEITER, SAUSALITO ANIMAL HOSPITAL, SAUSLITO",LEFT AT SITE,F,ADULT,1150,CM,,,PROPELLER CUTS; INDICATING COLLISION WITH A LARGE VESSEL; LACTATING,PHOTOS TAKEN,LEFT AT SITE,,
8706009,,GRAY WHALE,6/3/87,6/3/87,CA,SAN LUIS OBISPO,GROVER CITY,"ON BEACH, GRAND AVENUE",,,UNKNOWN,ADVANCED DECOMPOSITION,"DAVID GRAHAM, DEPARTMENT OF PARKS AND RECREATION, OCEANO",LEFT AT SITE,U,UNKNOWN,30,FT,,,CARCASS REMAINS ON BEACH AS OF 07/28/87,,LEFT AT SITE,,
8706010,,GRAY WHALE,6/9/87,6/9/87,CA,SAN LUIS OBISPO,OCEANO,,,,UNKNOWN,FRESH DEAD,"DAVID GRAHAM, DEPARTMENT OF PARKS AND RECREATION, OCEANO",BURIED,U,FETUS,18,FT,,,FETUS OF GRAY WHALE WASHED ASHORE;WHOLE; NO MARKS ON BODY,,BURIED,,
8708001,LACMNH-JEH-360,BLUE WHALE,8/3/87,8/5/87,CA,LOS ANGELES,LONG BEACH,"CONTAINER TERMINAL, PIER J, LONG BEACH HARBOR",,,BOAT COLLISION,FRESH DEAD,"JOHN HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",TOWED OUT TO SEA,F,YEARLING,1410,CM,,,HIT BY CONTAINER SHIP (GU BEI KOU); BROUGHT INTO HARBOR ON ITS BOW; COLLISION OCCURRED SOMEWHERE IN SANTA BARBARA CHANNEL,PHOTOS TAKEN,TOWED OUT BY CONTAINER SHIP,,
8709001,NMFS/SWFC-HJB-0050,GRAY WHALE,9/12/87,9/14/87,CA,SAN DIEGO,SOLANA BEACH,IN KELP BED OFF SOLANA BEACH,,,UNKNOWN,MODERATE DECOMPOSITION,"JIM GILPATRICK, NMFS/SWFC, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,F,CALF,691,CM,,,REST OF THE CARCASS TOWED TO SEA BY COAST GUARD,PHOTOS TAKEN; ANAL SACK; RIGHT OVARY & EXTERNAL PARASITES TO NMFS/SWFC,NMFS/SWFC,,
8711061,MLML-NAB-002,GRAY WHALE,11/16/87,11/16/87,CA,MONTEREY,MOSS LANDING,MOSS LANDING HARBOR,,,UNKNOWN,FRESH DEAD,"NANCY BLACK, MOSS LANDING MARINE LABORATORIES, MOSS LANDING",SPECIMEN TO SCIENTIFIC COLLECTION,M,CALF,900,CM,,,SKELETON BURIED NEAR LAB TO BE LATER PREPARED FOR DISPLAY,SKELETON TO MOSS LANDING MARINE LABORATORIES,MOSS LANDING MARINE LABORATORIES,,
8711078,HSU-VM-1341,GRAY WHALE,11/22/87,11/22/87,CA,HUMBOLDT,SAMOA,"SAMOA BEACH, 2 MILES SOUTH OF MANILA",404520,1241100,UNKNOWN,MODERATE DECOMPOSITION,"WILLIAM STANLEY, HUMBOLDT STATE UNIVERSITY VERTEBRATE MUSEUM, ARCATA",SPECIMEN TO SCIENTIFIC COLLECTION,F,SUBADULT,809,CM,,,,"PHOTOS TAKEN; SKULL; BALEEN; INOMINATE BONES & REPRODUCTIVE TRACT TO HUMBOLDT STATE UNIVERSITY VERTEBRATE MUSEUM; SKULL TRANSFERRED TO FIELD MUSEUM OF NATURAL HISTORY, CHICAGO, IL 10/9/1991",HUMBOLDT STATE UNIVERSITY VERTEBRATE MUSEUM,,
8801002,CAS-RLD-266,GRAY WHALE,1/11/88,1/12/88,CA,MARIN,TIBURON,SAN FRANCISCO BAY,,,VESSEL COLLISION,FRESH DEAD,"RAYMOND DEITER, CALIFORNIA ACADEMY OF SCIENCES, SAN FRANCISCO",SPECIMEN TO SCIENTIFIC COLLECTION,F,SUBADULT,800,CM,,,"NON OVALATING FEMALE; DEAD 36-48 HOURS; FLOATING CARCASS TOWED TO NMFS DOCK AT TIBURON; KILLED BY A LARGE SHIP'S PROPELLER SEVERING SPINAL CORD AT SKULL'S OCCIPITAL CONDYLES DORSALLY; SECOND SLICE 4 FOOT INCISION IN CAUDAL REGION; CARCASS TOWED OUT TO SEA, RESTRANDED WITHOUT HEAD & BURIED AT SOUTH END OF STINSON BEACH",SKULL TO POINT REYES NATIONAL SEASHORE; EYE; BLOOD; LIVER; HEART MUSCLE & SKIN SAMPLES TO PORTLAND STATE UNIVERSITY; EYE; OVARIES; KIDNEY; LIVER; HEART; BLUBBER; SKELETAL MUSCLE; FECES & SKIN SAMPLES TO BOLINAS ANIMAL HOSPITAL,POINT REYES NATIONAL SEASHORE,,
